1450,ohanaeaquila,"Save the date sent to guests via whatsapp. Simple and practical!"
1451,casal-leandro-michele,"My fiancé and I are getting married in December only we are in doubt on the date.. what day do you come up?"
1452,byanne-lucas,"It's so good every detail... 😍"
1453,elizabete-emerson-2019,"I AND MY HUSBAND WILL RENEW OUR VOWS ON 17/05/2019 ANXIOUS WITH THE ARRIVAL."
1454,lariza-tiago,"Without a doubt the best platform!"
1455,morganaeduardo,"Next Saturday will be the pre wedding, am I looking forward to it?! 😂"
1456,daniela-welington,"life is beautiful, and we have to enjoy it with the ones we love!"
1457,felipeegabi3003,"At first we thought we'd have a wedding website made. But after we created ours here at wedy, we didn't regret it. Very good and practical site. I recommend it to everyone..."
1458,priscila-luiz-07-12-2019,"I'm loving this app... For now very easy to move."
1459,andressa-william-2021,"What do you think?"
1460,mauricio-wallace,"We count on your presence"
1461,simone-guilherme-2019,"Not to mention the super harmonic tone between them!"
1462,simone-guilherme-2019,"Color Palette Details!"
1463,crislayne-nortonn,"Invitations!"
1464,samira-josua,"God is Faithful ❤️ Wedding in civilian, party is tomorrow. ❤️"
1465,rodrigo-luana-2017,"#Faltam29Dias #CasamentoLuaEDhigo"
1466,herson-shirlei,"36 days left... Anxiety a thousand 🥰🥰"
1467,danielle-raphael-2019,"Excellent site and has helped me a lot."
1468,danielle-raphael-2019,"Here you can manage your entire marriage the easy way."
1469,valquiria-adrienio,"When I needed the most you appeared to me a gift and the sender was God I feel so loved, it does well 💕😍💏 🥰❤️🎶🎂👏"
1470,bruna-rodrigo-11-05-2019,"Great things the Lord has done for us, so we are glad! Psalm 126-2-3"
1471,sarah-ejunior,"Anyone here who's already married and received gifts from Wedy? How did it work?"
1472,maressa-haurelio,"people what the tip for invitations to bridesmaids is godparents????"
1473,amanda-bruno-10-03-2019,"I'm super looking forward to our big day! ❤️ Save The Date 10.03"
1474,camilaematheus18,"Come May * - *"
1475,wanessa-matheus,"I am loving the site is super practical!!!"
1476,luciana-oliveira-isaque-venancio,"Some invitations already ready! ❤"
1477,andreza-alexandre-2019,"Very soothing... kkkk"
1478,simone-guilherme-2019,"Color palette in shades of pink and light pink! The reaction of my bridesmaids to know that the colors would be blended was surprising, everyone loved it! I had the positive Beem reaction from all of them!"
1479,fabiana_danilo-com,"The best option for those looking for weddings with a boho Choc theme, on farms, farms and even in the backyard of your beautiful home or someone in the family."
1480,kerolaine-jonathas,"This brunette drives me crazy!!! 72 days until our union may God always be with us, my love"
1481,katia-eliomar,"It was the most intense experience of my life!"
1482,ana-viktor,"December bride, so anxious, and lost with the organization of the wedding. Rs"
1483,mara-robson,"Mega anxious... only 10 days left..."
1484,larissa-charles-2019,"Souvenir I made myself, super into account!"
1485,larissa-charles-2019,"Anyone looking forward to pre wedding? My do in April"
1486,gabrieli-marcelo,"Thank you for participating in this special date we thank you for helping us at this stage! ;)"
1487,anderson-luana-28-09-2019,"TOO EAGER"
1488,gabriel-debora-2019,"Anybody got any tips on sponsor invitations? Heeelp!"
1489,vanessa-amibson,"I'm having a lot of doubts about my wedding dress because I don't know if I rent or have it done It's only six months left someone can give me some tips please.. 🤩🤩💖"
1490,kathlen-luciano,"The most beautiful decoration 😍"
1491,raniellyn-gabriel,"I wonder if it's just me that it seems like everything's going wrong around the wedding. 25 days to go! Help"
1492,marah-fabio,"Socorooo I n know where to eat Bride of Setenbroooo"
1493,isabelly-claudio,"Little miss 😍"
1494,aidaemarcos,"A perfect marriage is just two imperfect people who refuse to give up on each other."
1495,ana-gabriel-01-10-2020,"Hello guys, I live in Salvador-ba I'm looking for a space for 100 guests with sea views. It could be in Salvador or Lauro de Freitas. Do you know any suppliers? 😍"
1496,vanessaerony,"Pre wedding"
1497,alane-anderson,"Anxiety takes over! Only 31 days left. 😰❤"
1498,luiz-carol-2019,"SAVE THE DATE"
1499,luana-junior-22-06-2019,"Guys, did you hire an advisor or am I the only one doing everything myself even kkk?"
1500,camila-arthur-16-11-2019,"I intend to get married in November, I proposed to my boyfriend a challenge in which it will end exactly on the day I intend to marry, but it will be a surprise, I really need help on how to do this at low cost"
1501,mylena-meison,"-Our wedding invitation of godparents and guests, made by us two.- #MyeMe #Vemdia02 /03 #Falta4dias 💑👰💍"
1502,daiane-adenisio-2020,"♪♫ Our beach is to love, kiss to be good in front of the sea with that person I've chosen to stay and all that's late, let the tide go let it go ♪♫"
1503,julia-stefano,"Summer"
1504,yara-flavio,"Only comes on 03/30/19"
1505,noilma-jose,"From our pre wedding day 09/02... Pure fun!"
1506,mr-mrs,"73 days.. can you despair or wait a little longer??? Brides of Maiooo how is the heart?!!"
1507,ketully-fernando,"My family present from the Lord!"
1508,karlaelle-edimar,"Hello Someone is getting married on 17-08-19?? Too much to organize I'm lost Kkkkkk 😂😂😂"
1509,morganaeduardo,"I just made this little thing, I'm in love 🥰 Now I don't know if I use it as a box for the bride's slipper or to leave it at the reception as a chest of messages from the guests. What do you think?"
1510,dayse-alan,"Hi couples. Is there someone there who will also get married on May 18, 2019??? 💑"
1511,fernando-debora-2019,"Share with you my gift to the godparents. Box with yellow tie, chocolates in the shape of yellow flowers, nessecerie for bridesmaids with their name is the manual of the godparents. It turned out beautiful 😍😍😍"
1512,danton-ana,"285 days... ♡ 07/12/2019"
1513,paloma-miguel,"Our pre wedding Comes on 09/03 💍💑😍🙏🏻"
1514,karina-felippe,"61 days left, I want you to arrive soon.:)"
1515,marcos-diana,"Someone indicates a well-priced tie factory. I want to put it in the invitation boxes for godparents."
1516,gabriela-carlos-04-05-2019,"https://www.zaffari.com.br/ListaPresentesWeb/visualizarListaPresentes.action?idListaPresentes=400000034041&idLocalListaPresentes=40"
1517,ana-clovis,"Hi!!! Is anyone getting married on 26.03.19?"
1518,michele-renan,"We started handing out the sponsor invitations. The best thing was to see their reaction when they opened the bag 😍❤ #Vem20 /07/19 👰"
1519,adriele-wesley,"Does anyone have any color ideas for the wedding??"
1520,felipe-patricia-2019,"Hi, brides, I'm thinking of giving away the married good as a souvenir for my wedding, do you think it's boring that's all? He'd be in a craft bag. I'm not finding anything on account for 150 people 🤦‍♀️ Who has tips, and suggestions super accepted! #NoivadeJunho ♡"
1521,elisa-ivan,"Nina brightens up our photos!"
1522,elizabete-emerson-2019,"It's gonna be all right."
1523,thati-rodrigo,"Though I speak the tongues of men and angels, and have no love, I shall be as the sound metal, or as the bell that tolls. 1 Corinthians 13:1"
1524,sandra-nilson,"Our pre-wedding yesterday. Comes April 20"
1525,mateus-debora-2019,"😍"
1526,vanessa-amibson,"He will celebrate our wedding we are very happy 🙏🙏🙏👏"
1527,jose-dany,"Ameliiii"
1528,anderson-luciana-2019,"Very special day!!!!!"
1529,andressa-william-2021,"Guys, we need ideas for the best man's invitations. Anybody got any tips?"
1530,leticiaebruno2019,"Today is the day"
1531,laisvinicius2019,"Comes on 04/06/❤️👰🏻"
1532,rubenita-jose,"How do I ask for money instead of presents?"
1533,thamara-marciel,"Comes day 15/06 MDS I am very anxious"
1534,thamara-marciel,"Bridesmaid Souvenir Bracelet Anxiety is too much 😍❤️ #caixinhataquasepronta"
1535,damaris-samuel,"Here's a tip for the brides who are planning the invitation of the godparents! I did: - custom video in renderforest. The video showed pictures of us with the godparents, and in the end, I asked the question. It was cool because everyone thought it was a Save the Date- video and not an invitation - custom box containing a party bag, a tie, and the godparents' manual. Enttegated after the video. The surprise reactions were inexplicable! I recommend it."
1536,jeane-everton,"In 2009 year in a selective process for employment we met, we began to work in the same hours, which allowed brief lengths in the intervals and so over time born a friendship. After then 1 year began some changes in the company and the end of contracts, so we glimpsed the possibility of the daily contact that we could close, with this arose the need to gather everyone for a farewell and on August 27, 2010, it was Friday night, amid colleagues happened our first kiss, and what should be a farewell became the beginning of a new relationship, then we went through various challenges and trials, and after 5 years inevitable we had to end the relationship. However, this period of detachment has proved crucial for us to mature and decisive in creating the strong and solid relationship that we have today. And once again what should be the end has become the foundation that was pending to build something even greater and today grateful for all that we live we have the certainty that we can deliver with faith our love for God that will consolidate our union with the sacrament of marriage."
1537,veronice-aparicio,"Brides, please the Lord and He will fulfill the desires of his heart..."
1538,fabio-monica,"Exactly 300 days to go, and anxiety takes over as if one is missing, rsrs. Where are the December brides? Are you looking forward to it, too? ☺️☺️😍"
1539,jaqueline-matheus1603,"Where are the brides of March/2019?! I'm already mega anxious #16 .03"
1540,karina-felippe,"Where are the brides of April? :) Case on 27/04, I'm already losing sleep."
1541,ingrid-diego-12-2018,"Everything was perfect thanks wedy! ❤️❤️"
1542,leticiaepaulogustavo,"I love the experience!"
1543,rafa-e-dani-2019,"Should I have an engagement party? And if I do, who should I invite?"
1544,stefanie-fabiano,"Does anyone know on average the value of marrying on the beach??"
1545,casamento-alexandre-roberta,"It's 15 days before our wedding!"
1546,estefan-daniele,"Some Bride who decided to marry on 11/14/2019 to share with me their desires, fears, etc.? What do you think of the date? After all, it's holiday eve but falls on Wednesday... I confess, I feel a little cold in my belly. That's it, tell me."
1547,lucasebru,"This is my invitation!"
1548,franciele-leandro-23-03-2019,"Unique moment, amazing!!"
1549,manoelaefranciano,"Do you know about trusted websites to buy custom souvenirs?"
1550,diana-johnatan,"When more photod arrives from Pre wedding... In São Thomé das Letras ❤"
1551,vitoria-vinicius-12-10-2019,"Hey, brides, I need help. What's the number of platelets to put on the wedding entrance?"
1552,larissa-felipe-18-05-2019,"Our invitation < 3 Where are the May people?"
1553,renataewallace,"Invitation to our bridesmaids ❤ Everyone loves, our wedding will be in pink color with marsala ❤🌸 #casamentorenataewallace #novembro2019"
